ProductId,Score,Text
B000NMJWZO,5,This baking mix is great.  It makes wonderful waffles and banana bread. Go to pamelas.com and get lots of great receipes.
B000NMJWZO,5,"I had to start a gluten free diet and was really at a loss when it came to products I make all the time, like pancakes and biscuits for my children. A friend of mine suggested Pamela's after discussing my frustration with all things ""gluten-free"".  Hands down, this baking mix is one of the best I have ever found - GF or not. The batter is so light and fluffy and cooks up perfectly. I add some cinnamon sugar and vanilla to the pancake recipe on the back and always make a double batch to freeze and reheat later. It does remarkably well. And, my 6- yr old is quite the biscuit aficionado, and gave Pamela's biscuits two thumbs up. Cookie recipe is soon to follow......"
B000GAT6NG,5,"This is amazing.  I like it better than all other coconut oils.  Of course it tastes like coconut.  I don't want to use oils that are so overly processed and refined that they taste like ""nothing"".  I don't understand why the coconut flavor bothers some people.  If you don't like coconut, find a different oil.<br /><br />You can use this for grilling, frying, baking, sauteeing, greasing & flouring a cake pan, and all other places that you'd use butter or a Crisco-type product.  Just be careful on the baking because this melts at a low temperature.<br /><br />It is amazing as a skin softener, a hair conditioner, a leave in hot oil treatment, make-up remover, eyelash conditioner/glosser, shaving ""cream"", lip softener, cuticle oil, nail conditioner, bath oil, after bath oil, massage oil (add a few drops of essential oil if you wish), etc.  Speaking of massage oil, this is an excellent product for ""adult activities"" . . . as a perk it is definitely edible.<br /><br />If you have dry feet, slather this on, rub it in, wrap your feet with plastic wrap, cover with socks, and go to bed.  In the morning your feet will feel nice and soft.<br /><br />This can be used on leather such as shoes, jackets, and purses.  Because it's clear, you can use it on leather products that have decorative stitching that you can't cover with regular colored polish.  (In fact, I just bent over and put coconut oil on my black leather shoes with my fingers . . . the only clean up needed was to rub my hands together.)<br /><br />I've even used it on my wood furniture to obtain the same results as furniture oils.  I have used it to grease hinges and mechanical parts.  I have heard that you can use it to add lustre to pearls but I'm too chicken to try it on my good stuff.<br /><br />I know people that have used it as a laxative (in large quantities) and a diet aid.  When I eat about a T. a day my skin is softer and my wrinkles are less noticable.<br /><br />I keep finding new uses.  I'm sure you'll find some, too."
B000NMJWZO,4,I really enjoy my gluten free cooking and baking with Pamela's.  Works well in many of my old recipes as well as those on the bag and at their website.  The price with auto ship is amazing compared to grocery or health food stores.  thanks Amazon!  thanks Pamela!
B006MONQMC,3,"If you have only water and don't have gatorade in the fridge and are short in minerals and feeling dehydrated, squirt this into some water and drink it up.  You'll get some of your essential ions back.  It's quick and easy.  I wouldn't drink this on a normal day though."
B000KV61FC,2,"My dog loves tug-a-war with ropes and etc so I thought this would be a great toy for her, since she is left alone during the day while I'm at work.  The problem is that she tugs on the rope, then smells the treats inside, then won't mess with the rope at all and instead spends her time sniffing at the ""scent holes"" and from the neck of the bottle.  She will try to stick her tongue into the neck of the bottle.  I've demonstrated to her over and over that pulling on the rope dispenses a treat, but she just refuses to pull on the rope, even when I hold onto the bottle end and try to get her to play tug-a-war.  She smells the treat and doesn't want to play, she wants the treat, and she doesn't understand it.  I even took AKC liver treats and cut them into 1/4 and liberally filled the bottom of the jar with them, so that even a mild tug on the rope would result in a piece of treat being released.  She just has no interest in pulling on the rope at all.  She will mess with it for a few minutes and when she can't get the treats out, she leaves it alone.  I was pretty disappointed with it.  I think it would help if they made the outside knot smaller so you could pass the rope through the back of the bottle.  That way you I could get my dog to just play with the rope without worrying about the treats and try putting it back in the bottle once she got used to it.  As is, I've had it a month and she doesn't get, so I'm considering cutting the knot off the end so she can at least play with the bottle and dump the treats out, and play with whats left of the rope seperately."
B000KV61FC,5,My white Germany Shepherd puppy is 5 months old and this toy keeps her occupied for hours on end. I recommend starting out with tiny treat bits to get your dog hooked at this game as it is more rewarding. As your dog gets a hang of it you can increase its difficulty by increasing treat size.
B000KV61FC,1,"The toy is so so. I enjoy the buster cube and atomic treat dispenser much better. The hard plastic jar against the tile floors is VERY distracting.<br /><br />The tug-a-jug kept my dog entertained just as long as the other 2 dispensers. After a while, he just gave up and would lie down next to it.<br /><br />The noise this thing made was just unbearable."
B006MONQMC,4,"I think the flavor of this product is close to Kool-Aid, which depending on your point of view may be good or bad.  I actually liked the fruit punch flavor- definitely old school after all the new flavor combinations companies come up with these days.  I drank it both watery and strong, and when drinking it strong, it feels like it has a lot of caffeine.  Initially, I felt a little jittery, but it passed quickly.  I don't know if it's necessarily high in caffeine (since it's hard to judge how much actually goes into a glass of water), but I definitely felt it.  It may be the combination of the caffeine and Vitamin C.  To me, it falls somewhere between drinking a Red Bull (not too strong) to Monster (very strong).  Still, it's a decent product and I would buy it again."
B004EAGP74,5,"I have been using this product for cooking and putting it on sprouted bread for awhile now.  I stopped using it about 3 weeks ago because i was craving butter lol.  About 4 days ago, i broke out in a rash under my armpit.  Its a yeast infection!  After researching how to get rid of that (ive been using tea tree oil for that on surface), i started researching candida (fungus/yeast overgrowth) and coconut oil!  To my surprise, by my using it all this time it was keeping the yeast in check enough.  Ive changed my diet slowly and have been eating good with occasional slip ups.  Now the candida is taking over!  Im back to using coconut oil in my foods and will add it more often as i go.  Not just coconut oil, but other virgen coconut products like milk and just plain coconut.  Ordered some probiotics and a detox tea called ""holy tea"".  Time to get the gut healthy!  MOST americans have an overgrowth of yeast in the body.  After looking at all the symptoms (there are tons of them) seems like its been a problem for awhile now, but who knows until you get ""thrush"" (white coating on tongue, which my doctor didnt even tell me was from candida) or an armpit rash.  Thank you for selling a product that is healthy and works for so many things!!!!"
B000NMJWZO,5,We first tried this mix when my husband was newly diagnosed with Celiac. We've now been using it for over 5 years. Pamela's baking and pancake mix is easy to use and delivers consistent delicious results. The recipes on the back of the bag are wonderful! We've had many people tell us that the baked goods made with Pamela's taste better than their gluten counterparts!
B006MONQMC,4,"The flavor is light mostly like watered down Gatorade, so I tried a 2 second squeeze and it tasted better.  It contains sucralose which is less harmful than other artificial sweeteners - as for me, I might need to control this drink since sucralose makes me crave sugar.<br /><br />I had a good drink today after a hard day of work outside in the hot weather and it felt refreshing.  It was a good pick me up without the phenylalanine of a diet coke.<br /><br />This is an easier way to take vitaminc C and also the B vitamins that I already take."
B0041NYV8E,3,"I really like fresh, hot ginger in food, tea or candy but this ginger is extreme.  It leaves a burning sensation in the throat similar to eating horseradish; not pleasant.  I made it following the instructions which is with a cup of hot water.  I did not care for it & neither did my spouse.  So then I added several ice cubes to make an iced version; that was better.  But even iced, it's still too sweet for my taste.  However, if you like southern iced ""sweet tea"", you may like this.  It really reminded me of that flavor & sweetness.  There is a nice hint of lemon. The ginger burn was also minimized by drinking it iced.  But even so, I ended up dumping the rest down the drain.  It's just not my kind of drink & getting a sore throat is not enjoyable.<br /><br />The flavors of this drink do taste real - not icky fake tasting which is good.  If you like hot, burning ginger & sugary sweet taste, you may like this."
B006MONQMC,3,"I've tried a number of different powder and liquid water flavorings and this one is definitely above average when it comes to flavor, non-chemical taste and smell. There's a very faint acidic aftertaste, but nothing that will turn you off from drinking it. Personally I prefer individual serving sizes/doses as I'm never really sure what a ""squeeze"" is supposed to amount to, but you may feel otherwise in which case the ability to put exactly as much or as little as you'd like is a bonus."
B000NMJWZO,5,"I attended an Autism Fair on July 24, 2010 and had the pleasure of meeting people who are directly involved in the production of this product.  Pamela's Products are at the top of my list for all my baking needs.  For people with coeliac (a condition which precludes one from eating wheat/gluten products), leaky gut/irritable bowel syndrome as well as autism, Pamela's Prodcuts are a Godsend!<br /><br />This pancake mix is ideal and the pancakes are doggone delicious to boot!  The bags have wonderful recipe selections.  You will also want to check out Pamela's website for more good recipe ideas.<br /><br />Whether you have coeliac, autism or other wheat/gluten related issues, you will enjoy Pamela's foods.  Make her products your best friend as they are not only easy to cook/work with, the food is excellent.  Hats off to Pamela!"
B000NMJWZO,5,"The brown rice pasta and the Pamela's pancake mix are as good as the real thing, we only use this anymore, as my wife also likes it. The price may seem high but when you see how many uses you get from the package it is very cheap for a gluten free product. I do suggest that you order the larger packages."
B000KV61FC,1,"When looking at the product, I thought that it would be a good way to entertain my dogs. Unfortunately, after a few minutes of looking and pulling they gave up and never went back to the toy again. I think that the Kong is a superior toy to hide food and keep dogs occupied."
B004EAGP74,5,"We absolutely LOVE this coconut oil....and the price cannot be beat!!  My husband is weird,in that he'll cook eggs in it(YUCK!) but I love to have it on waffles or toast,or even yams. I also love to use it on my skin,because it's sooooo good for it! The consistency of the coconut oil at room temperature makes it easy to spread....if it gets too warm in the house,though,the oil does turn liquidy,which can be disconcerting. All in all,coconut oil just can't be beat!"
B000NMJWZO,4,"This have a good taste for gluten free but better if you add some fruit, peanut butter, spices or chocolate chips. Not too heavy tasting like some mixes are."
B006MONQMC,3,"This is a great idea - water flavoring with no calories!  It helps you drink more water, and since almost no one drinks enough water, that's a good thing!<br /><br />But...<br /><br />There is nothing on the packaging saying you have to check the opening where the drink comes out.  Mine wasn't open, apparently (yes - I unscrewed the cap and took off the protective cover first) and nothing came out when I squeezed.  I squeezed harder, and red liquid came out from all over, including under the threading of the cap. Some got into my glass, luckily.<br /><br />After cleaning the counter, my shirt, and the bottle, I tasted my water.  Not bad.  Fruit punch is not my favorite flavor, but this was definitely tasty and didn't have a diet aftertaste.  I hadn't put enough in my cup, so very carefully (and in the sink) I squirted again.  It works fine now - yay!<br /><br />The fact that you're supposed to refrigerate after opening makes a certain other water enhancing drink (I hate those commercials, but their product is pretty good) much easier to take to work.  My purse isn't refrigerated, so I'll probably finish this up at home.  This product does have vitamin C and various vitamin Bs, so it's got that going for it, but since it's really not as user friendly as it should be, I think I'll get my vitamins somewhere else."
B000KV61FC,3,"My labs like to play with this toy-- which is good.  I don't put treats inside it and they still will play with it and fight over it.It seems durable and it seems safe.  The problems are two fold.  If the dogs play with it on a hard surface, like a concrete patio or a wooden deck, it makes a lot of noise as they drag the bottle end around and bounce it off of objects. Also my Labs will grab this thing by the rope end and swing it around in the air and it becomes a weapon of mass destruction whacking fixed objects or another dog while being whirled around. Nothing is perfect. I let the dogs have play time with it regardless of the negatives."
B000NMJWZO,5,I've been using Pamela's pancake and baking mix for about 2 years now. I've made literally ervery recipe from theback of the bag. They're all really tasty. The pumpkin bread is a favorite for both myself and my non-gluten-free husband. I recommend it to everyone I meet who is gluten free.
B006MONQMC,5,"This is the easiest way to add nutrients to my bottled water and to help me get the daily intake of water that I need. I'm not good about drinking ""plain"" water each day and this little squeeze has really helped me to drink what I should. Great taste, great product!"
B000NMJWZO,5,"Outstanding.  Have been testing alot of Gluten free flours.  This is by far the best I have found.  I have used this to not only make pancakes but muffins, cookies and even sausage balls.  That way noone misses out on the holiday treats due to Celiac Disease."
B000NMJWZO,5,Another great Pamela's product!  And again it is versatile - it makes much more than just pancakes.  And the pancakes are yummy!!  It makes being gluten free easy and makes the kids feel like they aren't missing a thing!
B000KV61FC,3,"We had an earlier model of this jug, with a rope instead of the rubber ""rope.""  My dog was able to get the food out a little easier, which I preferred.  This rubber thing in the middle quite effectively blocks the food and my dog gives up.  She used to eat her whole meal everyday in the old jug.  So I am disappointed they changed it."
B000KV61FC,5,"<span class=""tiny""> Length:: 0:29 Mins<br /><br /></span>My dog received this as a gift a few years back. It is THE BEST toy ever and keeps her busy for a long time! She has mastered it so well, and enjoys it so much, that she will bring the empty jug to me when she wants it filled up! LOL!"
B000GAT6NG,5,"This is my first time trying Coconut Oil so I wasn't sure which brand to try first so what my wife and I did was buy this one (Nutiva) and also bought Artisana 100% Organic Raw Coconut Oil Extra Virgin --We read many reviews on both some saying they liked one vs the other so we just decided let's try them both. They arrived today, we opened them both and took our first taste of both. The Artisana brand we both agreed was kinda blah. The Nutiva brand we were both licking our lips because it tasted so much like a Almond joy candy bar. The coconut flavor is delicious!! If you want coconut oil without the coconut taste go for something like the Artisana or maybe another brand, but if your looking for the coconut flavor NUTIVA is the one!!! We will be buying more and will be buying the large size because we know for a fact we will be using this daily."
B004EAGP74,5,I love this product!  We have replaced all other butter and cooking oils with this...we even put it on popcorn!  And I had pretty low body fat to start with and have gone down to 12%!
B0041NYV8E,3,"I love ginger which is why I tried Gold Kili.  Unfortunately at the recommended strength it was too strong for me.  For someone who eats crystalized ginger that's rather surprising.  And the flavor is good when hot, but once it cools down, it has a peculiar and not very pleasant quality to it.<br /><br />All things considered, I'm not sold on this, though if I wasn't concerned that it's what's made me sick today, I'd be willing to try it again at about half strength.<br /><br />Strange product.  If you love ginger, try it, but use caution."
B0041NYV8E,2,"I love drinking hot tea and some of my favorites have lots of lemon. Figuring the ginger would be an interesting addition I thought I would give this a try. The drink dissolved completely into a dark yellow brew but the ginger flavor was way to powerful and I couldn't taste any lemon at all. I used 8 oz of water and when that was too strong I watered it down but that did nothing to diminish the ginger. In fact the tea even had a ""hot"" taste as if there was chili in it. I'll pass on this one."
B006MONQMC,3,"I tried the product in the recommended dosage and felt mixed about the concoction.  Using less water for the same amount of syrup got better results.  When a few friends came over for dinner, I decided to get a little creative and used the product with carbonated as well as mineral water, with a dash of mint, lime and rum.  While my friends were down on the non-alcohol version of my creation, they were positively ecstatic about my twist on rum punch."
B0041NYV8E,5,"I expected this to be a watered-down, oversweetened drink with little ginger and lemon flavor. I was wrong! The ginger is particularly powerful, with a lovely natural bite to it. The lemon is definitely there, though not as strong as the ginger. And while it is very sweet, the sweetness is honeyed and has a very nice flavor. It dissolves immediately with almost no stirring. There's a fluffy texture to the granules that makes them dissolve faster than sugar crystals.<br /><br />It was delicious as a drink by itself, though due to the sugar content, I'd probably use it in smaller doses to sweeten up a chai tea or something where that gingery bite would be appreciated."
B006MONQMC,3,"I like the idea of sprucing up some water and getting a little kick of energy at the same time. This product is a great concept. Though I didn't feel the energy kick, I did like the taste.<br /><br /> Be careful when you are adding this to your drink. The nozzle was not properly punctured on my bottle and an arrant stream of red liquid quickly found it's way to staining my shirt. The faulty Nozzle continues to be an issue, but we have learned to work around it.<br /><br />Overall the product tastes good but I wouldn't call it an energy drink. I know it's got energy stuff in it, but I didn't feel the kick like with most real energy beverages."
B006MONQMC,2,"I like stuff that you can add to water, so I was a bit excited to taste this. It boasted a lot of positives: vitamins, caffeine (yay!), and electrolytes. I like feeling like I'm getting more than just a flavoring, so the idea behind this sounded pretty good.<br /><br />Then I actually got the product.<br /><br />First the taste. It's meh. It's hard to mess up fruit punch, but this is just sort of bland. There's no *punch* to this punch and it has that strange aftertaste that you get when you use certain sweeteners or add vitamins to it. I was expecting this to a degree, but when it's mixed in with the lack of pow in the fruit punch it's very noticeable.<br /><br />Now for the packaging. This is just horribly designed overall. The first thing is that this is HUGE, about the size of a small bottle of soda. It's not very easy to carry with you and when it comes to exercise and such, you need portability and this bottle doesn't have it. It's good in a way since you have a lot of the product if you're really into it, but if you're hoping to have something small like a Mio bottle or a packet of Crystal Light that you can slip into your purse or bag, this isn't that item. Then there's getting into the darned thing. The pull tab under the cap is as easy as ""pull and peel"" as it claims to be. I had to use my nails to claw this off, which was just a little irritating. This in itself isn't a deal breaker like the bottle's size might be for some people, but it is aggravating.<br /><br />In the end this just didn't wow me enough to where I'd really want to buy this when the current bottle runs out. I can see where it could be good for someone who is dying to have the electrolytes and such, but there's got to be something better out drink-wise there that's sugar-free and low/no calorie. Flavor-wise, stick to your Crystal Light and Mio bottles. I'm giving it an additional star for the vitamins and stuff that it has with it, but otherwise this is just sort of a flop for me."
B006MONQMC,5,"If I were a real adult, I could just drink plain water and be happy. And, yes, most of the time I CAN just drink plain water and be happy, but sometimes a little boost of vitamins, energy and yes, delicious fruit flavor can satisfy the 10-year old in me, especially after a big workout, when I seem to crave a Gatorade something fierce. This stuff does it. Just a squirt turns your water into a tasty combination of Gatorade and vitamin water. And one bottle lasts a long time, too. Thumbs up."
B006MONQMC,3,The Fruit punch flavor of this water flavoring featuring  Vitamin C  is O.K. though it took quite a bit more product than the instructions called for to give any noticeable fruit punch flavor to the water. I noticed a distinct bitter chemical aftertaste which was not the taste I usually get from vitamin C. I am one of those people who can taste some things that most people can not taste and some of my family members did not find this product bitter and some did. I really like the idea of a water enhancer that includes vitamin C but this particular product was not one I enjoyed enough to continue drinking.
B006MONQMC,5,"I tried Vitamin Squeeze this morning as an alternative to my usual caffeinated and carbonated morning beverage.  It has a nice fruit punch flavor, and very little after taste.  I followed the directions of one squirt per eight ounces of water, and was rewarded with a light flavor that was not overpowering.  I imagine that you could increase your squirts if you wanted more fruity goodness, but one squirt seemed about right for me.<br /><br />Vitamin Squeeze was a good eye opener for the morning, and it made me feel good to know I was getting all of those vitamins!  This is a nice product that is easy to use and is one that I will be purchasing in the future."
B000NMJWZO,5,"As a Celiac, it is difficult to find great products that are not also very pricy.  We have loved the Pamela's baking mix from the time I found out about the condition.  The pancakes are great and the waffles are wonderful.  It is also very good for other baking needs as well. This special was great and we stocked up on a product we love."
B006MONQMC,2,"I can't fault the vitamin content, though I didn't necessarily feel an exhilirating boost after drinking it.  The problem for me was simply the fact that the flavor just isn't there.  There weren't enough squeezes in the bottle to make it worth my while."
B000KV61FC,3,"I thought this toy would be great for my dog.  He was in desperate need of mental stimulation and I thought if he could figure out a puzzle while he was eating his dinner that would be great.  However, within the first 20-30 minutes he had it, the rubber ""tug"" rope was broken in half.  I think he chewed on it some, but I think the actual cause of it breaking was being bent since it was a smooth break instead of jagged.  He still uses it though, even without the rope.  Instead of tugging it now he'll stand it upright, knock it over, and eat the spilled contents or sometimes he'll turn it upsidedown.  Even though he isn't using it the way it was meant to be he still likes it and gets a lot of use out of it."
B000KV61FC,3,"its a free for all in my house when i fill up the busy buddy -- and both the dogs and the cat get involved (the cat loves dog kibble lol) i do have to use the largest kibble i can find to make it more difficult.  However, the dogs have discovered that they can pick it up and swing it around like a mace... which gives them a weapon against my furniture, tv etc --- so i had to put it way - is its way to dangerous...  i bought the busy buddy tumbler instead - which is a great alternative."
B0041NYV8E,1,"I tried this and was expecting more of a lemon tastes, but the ginger was very strong. There is honey in it? Didn't taste that either. This is not a hot drink that I would try again."
B0041NYV8E,1,"I love ginger in general & I really like ginger tea, so I expected good things from this drink mix. I was disappointed. The mix dissolved instantly, which was great. The first sip was almost okay, but the flavor seemed to get stronger and less pleasant with every sip. Neither the ginger nor the lemon nor the honey came through. All of thr favors were dark and muddy. The  drink itself was murky, cloyingly sweet & medicinal. It really reminded me of Thera-Flu, which is fine if you have a bad cold and will suffer a kinda awful drink because you know it will knock you out right away. But I wouldn't drink Thera-flu for pleasure, and the same holds true for this drink. I couldn't even finish the cup."
B000NMJWZO,5,"I received the product within a few days after I ordered it.  I have tried pancakes and also the sour cream coffee cake recipe that is on the outside of the bag, I am impressed and it tastes so good. I have a daughter that is celiac and I am learning more and more about the gluten-free products.  I would recommend this baking mix to anyone as it makes very good recipes.  My husband tried the sour cream coffee cake, and he loves it."
B0041NYV8E,3,"There really isn't anything special or outstanding about this beverage. It's just like most of the instant ginger drinks out there in the market place. Though i would say, a sachet of this is good for 2-3 tea cups. It is quite strong and will have a bitter taste if you pour the entire sachet into just one tea cup. Apart from that, it just like any other instant ginger drink. I must also say, the ginger taste is by far dominant, you hardly notice the lemon at all."
B000GAT6NG,5,"This coconut oil is great since it's deodorized, unrefined and unbleached it also smells really good. You can use coconut oil for a number of things, as a moisturizer on your face, for lip balm, or to cook with, and it's one of the best oils to cook with. Also you can even put it in your hair for healthy, shiny locks."
B0041NYV8E,2,"I'm a huge fan of the <a href=""http://www.amazon.com/gp/product/B002SWB73C"">Instant Ginger Honey Crystals Pack of 30 Bags - 18 g Sachets</a> and was excited to try out Gold Kili Instant Ginger and Lemon Beverage.  I usually add lemon juice to my Ginger Honey Crystals anyways...why not try a brand that has it included?  You can drink it either hot or cold - I added hot water to mine, as I like ginger tea.  To my dismay, the Kili Ginger Lemon Bev was not very good.  The ginger has a very light kick, and wasn't as spicy as most ginger teas.  The lemon flavor was overpowering.  They should rename this the Lemon & Ginger Bev mix, as that's what it tasted like to me.  Even after adding a little milk and honey to it, it still didn't have a good flavor.  If you like the Ginger Honey Crystals, you probably won't like the Gold Kili brand...it's not particularly gingery and the lemon is too strong.  You're better off adjusting the lemon and honey ratio on your own."
B006MONQMC,3,"This seems like a decent enough idea. Squeeze your vitamins into your water bottle in delicious liquid form.<br /><br />I found that there is no clear definition of what a ""squeeze"" was, and considering that it involves vitamins that have clear daily recommended amounts AND caffeine, I would prefer that it be more clear about what a squeeze is.<br /><br />Taste-wise, it's ok, but nothing memorable that would bring me back for more. Also, if you prefer that your water taste more like juice, you will need more than one squirt of this product to accomplish that desire.<br /><br />Keep in mind that it needs to be refrigerated after opening, so it's not really portable.<br /><br />All in all, it's decent, but not anything to write home about."
B0041NYV8E,5,"A pretty potent beverage with strong lemon and ginger flavor, this drink can be mixed up in hot or cold water, depending on your preference. Among similar beverages, this one stands out as particularly good, and I found it to be a revitalizing drink. I would recommend it to any people searching for this sort of beverage."
B000NMJWZO,5,"I have nothing but good things to say about this product.  I dont have a lot of time to go shopping these days due to working so much.  I bought a case from a specialty food store close to home, but it was almost half more expensive. It was great having it shipped to my door at such a reasonable price! Having a gluten intolerance, it's products like this that allow me to enjoy once again things from which I had to avoid."
B000NMJWZO,5,"This is my favorite gluten free baking mix. It tastes really good & is easy to use. Pamela's website has great recipes, I especially like the cornbread made with this and corn meal. Buying on Amazon is the most economical way to purchase this product and shipping is quick. Enjoy!"
B006MONQMC,4,"I really prefer this to Mio.  It puts a little splash of flavor into your drink, and it has some essential vitamins to boot, to include Electrolytes (it's what plants crave), 10 mg taurine, 10 mg caffeine, 40% each of B1, B5, B6, and B12, and 120% Vitamin C.  NO SUGAR!  I got this stuff mainly for the ENERGY component - i've been working long hours and am not a big fan of coffee, and soda in the morning just doesn't taste the same.  This is a great alternative, tastes sort of like Kool-Aid without the 2 cups of sugar.  However, I don't find the Energy boost to be very substantial.  It has slightly less caffeine per serving than the average soda, and about half the caffeine than a cup of coffee.  I would not rely on this as an energy boost, unless maybe you were to squeeze in 5 servings into a bottle of water.<br /><br />As an added benefit, I also use this stuff in water to give to my kid when they ask for juice.  She really likes it, and can't tell the difference.  I have always had sensitive/weak teeth, so I try to keep sugars out of her diet as much as I can, so the fact that I can give her juice without her knowing it is a great thing, plus it's easy to transport and give to her on-the-go.  All you need is a water bottle and the Vitamin Squeeze!  Plus, I don't find any more fermented apple juice sippy cups in the back of my car anymore!<br /><br />MY ONLY ISSUE with this product (hence the 4-star review) is the function of the bottle.  It seems clean and easy, but the design is flawed.  The bottle is designed to be stored upside-down.  The problem is that the nozzle leaks.  When the cap is closed, no product will come out, so it's not like it will seep out of its container altogether; however, when inverted, the gravity causes small amounts of product to ooze out of the nozzle and into the cap.  Then, when you open the cap, that oozed product drips out (because you have it inverted) and lands on your floor or counter.  Well, the first time this happened, i got some on my hardwood floor and my cheap, laminate countertop.  The dog cleaned the stuff from the floor, and I was too lazy to wipe the stuff off the counter.  Later on, when I tried to clean it off the counter, I found that no amount of cleaner or scrubbing would completely remove the red splotch from the surface.  I spilled it again in a different spot, and cleaned it up immediately.  There is still a visible splotch, but it's not red in color.  I don't know why this stuff stains so quickly and so well, but it's a problem.  It's easily fixed by storing the bottle upright.<br /><br />If anyone has any suggestions on a homemade concoction that will take out a red stain from a countertop, please let me know.  Maybe I can get Ecosentials, LLC (the maker of this product) get buy me new countertops?"
B000KV61FC,2,"My one year old boxer is a big goofy, playful dog.  He adores chewing on water bottles, stuffed toys, milk bones, you name it.  I really thought this toy would be a terrific idea for him but he is absolutely terrified of it.  He growls and barks at it, won't even smell it.  Sounds terrific to me but I guess if you're considering this toy you should probably bring your pup to a pet store to introduce him to it first."
B000NMJWZO,5,"This product is great. It makes great tasting waffles, muffins and pancakes.  And is easy to use.  I have been using it for a few years."
B000NMJWZO,5,"I first tried mixing and weighing a dozen different flours--life was just too complicated! Pamela's has some good basic recipes on the back--biscuits, pancakes, coffeecake  but many more recipes on the website--the cookies are great.  I can use the mix wherever flour is needed, even thickening--so easy, only one bag on the boat or  at the cabin.  I only wish they would publish a cookbook so I didn't have to keep checking the web. :)"
B000KV61FC,5,"My dog really likes this interactive food dispenser. I put her regular dog food in it, when I use it. She learned within 5 min. how to grip onto the rope and shove it in & out to get her food to come out(hers did not come with a flexible rope,her rope is a fake straight stiff rubber rope). Sometimes she gives a playful growl to it while she is trying to get the food out. This toy keeps her busy for a short period of time and if your dog gulps down food, this would definitely keep them from doing that."
B000NMJWZO,4,"<a href=""http://www.amazon.com/gp/product/B000NMJWZO"">Pamela's Ultimate Baking and Pancake Mix, 64-Ounce Bags (Pack of 3)</a><br />This was my first experience cooking gluten free.  Biscuits were good but I had poor results using  the mix in other biscuit recipes.<br />I used left over biscuits in a stuffing recipe for Thanksgiving and that was GREAT. I'm still looking for a good bread recipe."
B004EAGP74,4,"I have been using coconut oil for cooking, baking, and just spreading on toast & vegetables for about a year.  My whole family and friends are hooked on it.  It is so delicious and it is very good for you too!  I had to start buying it in this larger size because we were using up the 1 pound size so quickly.  It lasts for years too, so no worry about it going bad.  It just makes more sense to buy this size and save money.  I still buy the smaller size to take with me on vacations.  Wouldn't be without it!!  I gave it 4 stars instead of 5 because even though this brand is very good, I have tasted some that is even better.  But the price of this is very good. Thank you for carrying it on your site!"
B000KV61FC,4,"We've had this for almost a week, and the dog still hasn't figured out how the treats fall out.  I think this toy is worth the money just to hear my kids and husband laugh at the dog as she tries to get the treats out.  So far the toy doesn't show any signs of wear, and our dog is a real chewer of everything she finds."
B0041NYV8E,2,"Received my bag and tried it hot.  After all, January is National Hot Tea Month!<br /><br />Not enough lemon and too much ginger.  I didn't want to add more sugar since I'm diabetic, maybe that would have helped the bitterness go away?<br /><br />This isn't a tea I'll be purchasing."
B000KV61FC,2,"Another love it or hate it toy.... It's a bottle, it's a spiky ball, it's a rope, it's a treat dispenser! Apparently, the choices are too overwhelming for our Vizsla puppy because she passes this one up. In addition, the hard plastic bottle makes a racket on our hard kitchen floor, so maybe it's a blessing after all :)"
B006MONQMC,4,"I use the mio beverage enhancers pretty regularly and was interested in trying the vitamin squeeze to see how it would compare.  Here are my pros/cons:<br /><br />Pros-not overly sweet, a nice big bottle (12 oz, next to under 2 oz. for the Mio), lots of vitamins and zero calories.  Makes getting in your water much easier.<br /><br />Cons-bottle needs to be refrigerated after opening (unlike the Mio).  This makes it not as portable for me.  No leaving it in a backpack or a desk drawer, that is the major drawback for me.  Though I liked this flavor, it tasted more citrusy than it tasted like fruit punch-not a big deal, but if you are expecting fruit punch flavor you won't get it here.<br /><br />Overall, I would consider purchasing for home use, but not portable enough due to needing refrigeration for it to be my ""go to"" brand for when I am away from home."
B006MONQMC,1,I have tried many water flavorings and additives. So far none are worth it. This one actually smells really good. Like a srong cup of cherry koolaid. So I was hoping for the flavor as well. No such luck. One squeeze to 8oz just tasted like it poisoned my water. 2 squeezes darkened the color and made the aftertaste worse. 3 squeezes gave a light fruity hint of  flavor but the bitterness and aftertaste overwhelmed it. Since it tastes like cough syrup I did not try 4 squeezes. I might mention the aftertaste is like diet dinks with artificial sugar that makes the roof of your mouth feel caked up. So I did drink tons of good old fashioned plain water to get rid of it. So it really does make you drink more water but not for the reasons it claims.
B000KV61FC,5,"I have a basset hound who loves to get in trouble if he's not occupied.  He's also highly motivated by food.  These two things make the tug a jug perfect for him.  I started him by taking the rope plug out initially (this can easily by done by unscrewing the jug and pulling the plug through).  I lined the rim with peanut butter and put his meal inside.  He quickly learned that rolling it around and tipping it made it dispense food.  After a couple of days of this, I put the plug back in.  He now spends 1.5-2 hours a day trying to empty this thing.  When he's done, he collapses and sleeps.  It's a beautiful thing.  I feed him all his meals in it now and it's his favorite toy."
